"","areaName","LAD17CD","date","newCasesBySpecimenDate","RGN11NM","CTRY11NM","add","eng"
"286","Aberdeenshire","S12000034",2020-04-22,18,"Scotland","Scotland",18,"Aberdeenshire"
"287","Aberdeenshire","S12000034",2020-04-21,20,"Scotland","Scotland",20,"Aberdeenshire"
"288","Aberdeenshire","S12000034",2020-04-20,19,"Scotland","Scotland",19,"Aberdeenshire"
"289","Aberdeenshire","S12000034",2020-04-19,5,"Scotland","Scotland",5,"Aberdeenshire"
"290","Aberdeenshire","S12000034",2020-04-18,8,"Scotland","Scotland",8,"Aberdeenshire"
"291","Aberdeenshire","S12000034",2020-04-17,21,"Scotland","Scotland",21,"Aberdeenshire"
"292","Aberdeenshire","S12000034",2020-04-16,15,"Scotland","Scotland",15,"Aberdeenshire"
"293","Aberdeenshire","S12000034",2020-04-15,6,"Scotland","Scotland",6,"Aberdeenshire"
"294","Aberdeenshire","S12000034",2020-04-14,15,"Scotland","Scotland",15,"Aberdeenshire"
"295","Aberdeenshire","S12000034",2020-04-13,11,"Scotland","Scotland",11,"Aberdeenshire"
"296","Aberdeenshire","S12000034",2020-04-12,8,"Scotland","Scotland",8,"Aberdeenshire"
"297","Aberdeenshire","S12000034",2020-04-11,13,"Scotland","Scotland",13,"Aberdeenshire"
"298","Aberdeenshire","S12000034",2020-04-10,14,"Scotland","Scotland",14,"Aberdeenshire"
"299","Aberdeenshire","S12000034",2020-04-09,8,"Scotland","Scotland",8,"Aberdeenshire"
"300","Aberdeenshire","S12000034",2020-04-08,6,"Scotland","Scotland",6,"Aberdeenshire"
"301","Aberdeenshire","S12000034",2020-04-07,5,"Scotland","Scotland",5,"Aberdeenshire"
"302","Aberdeenshire","S12000034",2020-04-06,4,"Scotland","Scotland",4,"Aberdeenshire"
"303","Aberdeenshire","S12000034",2020-04-05,4,"Scotland","Scotland",4,"Aberdeenshire"
"304","Aberdeenshire","S12000034",2020-04-04,6,"Scotland","Scotland",6,"Aberdeenshire"
"305","Aberdeenshire","S12000034",2020-04-03,6,"Scotland","Scotland",6,"Aberdeenshire"
"306","Aberdeenshire","S12000034",2020-04-02,2,"Scotland","Scotland",2,"Aberdeenshire"
"307","Aberdeenshire","S12000034",2020-04-01,13,"Scotland","Scotland",13,"Aberdeenshire"
"308","Aberdeenshire","S12000034",2020-03-31,9,"Scotland","Scotland",9,"Aberdeenshire"
"309","Aberdeenshire","S12000034",2020-03-30,9,"Scotland","Scotland",9,"Aberdeenshire"
"310","Aberdeenshire","S12000034",2020-03-29,5,"Scotland","Scotland",5,"Aberdeenshire"
"311","Aberdeenshire","S12000034",2020-03-28,4,"Scotland","Scotland",4,"Aberdeenshire"
"312","Aberdeenshire","S12000034",2020-03-27,2,"Scotland","Scotland",2,"Aberdeenshire"
"313","Aberdeenshire","S12000034",2020-03-26,3,"Scotland","Scotland",3,"Aberdeenshire"
"314","Aberdeenshire","S12000034",2020-03-25,6,"Scotland","Scotland",6,"Aberdeenshire"
"315","Aberdeenshire","S12000034",2020-03-24,2,"Scotland","Scotland",2,"Aberdeenshire"
"316","Aberdeenshire","S12000034",2020-03-23,2,"Scotland","Scotland",2,"Aberdeenshire"
"317","Aberdeenshire","S12000034",2020-03-22,0,"Scotland","Scotland",0,"Aberdeenshire"
"318","Aberdeenshire","S12000034",2020-03-21,0,"Scotland","Scotland",0,"Aberdeenshire"
"319","Aberdeenshire","S12000034",2020-03-20,2,"Scotland","Scotland",2,"Aberdeenshire"
"320","Aberdeenshire","S12000034",2020-03-19,0,"Scotland","Scotland",0,"Aberdeenshire"
"321","Aberdeenshire","S12000034",2020-03-18,0,"Scotland","Scotland",0,"Aberdeenshire"
"322","Aberdeenshire","S12000034",2020-03-17,0,"Scotland","Scotland",0,"Aberdeenshire"
"323","Aberdeenshire","S12000034",2020-03-16,0,"Scotland","Scotland",0,"Aberdeenshire"
"324","Aberdeenshire","S12000034",2020-03-15,1,"Scotland","Scotland",1,"Aberdeenshire"
"325","Aberdeenshire","S12000034",2020-03-14,0,"Scotland","Scotland",0,"Aberdeenshire"
"326","Aberdeenshire","S12000034",2020-03-13,0,"Scotland","Scotland",0,"Aberdeenshire"
"327","Aberdeenshire","S12000034",2020-03-12,2,"Scotland","Scotland",2,"Aberdeenshire"
"328","Aberdeenshire","S12000034",2020-03-11,0,"Scotland","Scotland",0,"Aberdeenshire"
"329","Aberdeenshire","S12000034",2020-03-10,1,"Scotland","Scotland",1,"Aberdeenshire"
"330","Aberdeenshire","S12000034",2020-03-09,0,"Scotland","Scotland",0,"Aberdeenshire"
"331","Aberdeenshire","S12000034",2020-03-08,1,"Scotland","Scotland",1,"Aberdeenshire"
"332","Aberdeenshire","S12000034",2020-03-07,2,"Scotland","Scotland",2,"Aberdeenshire"
"333","Aberdeenshire","S12000034",2020-03-06,0,"Scotland","Scotland",0,"Aberdeenshire"
"334","Aberdeenshire","S12000034",2020-03-05,0,"Scotland","Scotland",0,"Aberdeenshire"
"335","Aberdeenshire","S12000034",2020-03-04,0,"Scotland","Scotland",0,"Aberdeenshire"
"336","Aberdeenshire","S12000034",2020-03-03,1,"Scotland","Scotland",1,"Aberdeenshire"
"337","Aberdeenshire","S12000034",2020-03-02,0,"Scotland","Scotland",0,"Aberdeenshire"
"338","Aberdeenshire","S12000034",2020-03-01,0,"Scotland","Scotland",0,"Aberdeenshire"
"339","Aberdeenshire","S12000034",2020-02-29,0,"Scotland","Scotland",0,"Aberdeenshire"
"340","Aberdeenshire","S12000034",2020-02-28,0,"Scotland","Scotland",0,"Aberdeenshire"
"341","Amber Valley","E07000032",2020-08-15,0,"East Midlands","England",0,"Amber Valley"
"342","Amber Valley","E07000032",2020-08-14,1,"East Midlands","England",1,"Amber Valley"
"343","Amber Valley","E07000032",2020-08-13,0,"East Midlands","England",0,"Amber Valley"
"344","Amber Valley","E07000032",2020-08-12,0,"East Midlands","England",0,"Amber Valley"
"345","Amber Valley","E07000032",2020-08-11,4,"East Midlands","England",4,"Amber Valley"
"346","Amber Valley","E07000032",2020-08-10,0,"East Midlands","England",0,"Amber Valley"
"347","Amber Valley","E07000032",2020-08-09,1,"East Midlands","England",1,"Amber Valley"
"348","Amber Valley","E07000032",2020-08-08,0,"East Midlands","England",0,"Amber Valley"
"349","Amber Valley","E07000032",2020-08-07,0,"East Midlands","England",0,"Amber Valley"
"350","Amber Valley","E07000032",2020-08-06,1,"East Midlands","England",1,"Amber Valley"
"351","Amber Valley","E07000032",2020-08-05,0,"East Midlands","England",0,"Amber Valley"
"352","Amber Valley","E07000032",2020-08-04,1,"East Midlands","England",1,"Amber Valley"
"353","Amber Valley","E07000032",2020-08-03,0,"East Midlands","England",0,"Amber Valley"
"354","Amber Valley","E07000032",2020-08-02,0,"East Midlands","England",0,"Amber Valley"
"355","Amber Valley","E07000032",2020-08-01,0,"East Midlands","England",0,"Amber Valley"
"356","Amber Valley","E07000032",2020-07-31,0,"East Midlands","England",0,"Amber Valley"
"357","Amber Valley","E07000032",2020-07-30,1,"East Midlands","England",1,"Amber Valley"
"358","Amber Valley","E07000032",2020-07-29,0,"East Midlands","England",0,"Amber Valley"
"359","Amber Valley","E07000032",2020-07-28,0,"East Midlands","England",0,"Amber Valley"
"360","Amber Valley","E07000032",2020-07-27,0,"East Midlands","England",0,"Amber Valley"
"361","Amber Valley","E07000032",2020-07-26,0,"East Midlands","England",0,"Amber Valley"
"362","Amber Valley","E07000032",2020-07-25,0,"East Midlands","England",0,"Amber Valley"
"363","Amber Valley","E07000032",2020-07-24,1,"East Midlands","England",1,"Amber Valley"
"364","Amber Valley","E07000032",2020-07-23,5,"East Midlands","England",5,"Amber Valley"
"365","Amber Valley","E07000032",2020-07-22,1,"East Midlands","England",1,"Amber Valley"
"366","Amber Valley","E07000032",2020-07-21,0,"East Midlands","England",0,"Amber Valley"
"367","Amber Valley","E07000032",2020-07-20,0,"East Midlands","England",0,"Amber Valley"
"368","Amber Valley","E07000032",2020-07-19,0,"East Midlands","England",0,"Amber Valley"
"369","Amber Valley","E07000032",2020-07-18,1,"East Midlands","England",1,"Amber Valley"
"370","Amber Valley","E07000032",2020-07-17,0,"East Midlands","England",0,"Amber Valley"
"371","Amber Valley","E07000032",2020-07-16,1,"East Midlands","England",1,"Amber Valley"
"372","Amber Valley","E07000032",2020-07-15,1,"East Midlands","England",1,"Amber Valley"
"373","Amber Valley","E07000032",2020-07-14,0,"East Midlands","England",0,"Amber Valley"
"374","Amber Valley","E07000032",2020-07-13,1,"East Midlands","England",1,"Amber Valley"
"375","Amber Valley","E07000032",2020-07-12,0,"East Midlands","England",0,"Amber Valley"
"376","Amber Valley","E07000032",2020-07-11,0,"East Midlands","England",0,"Amber Valley"
"377","Amber Valley","E07000032",2020-07-10,2,"East Midlands","England",2,"Amber Valley"
"378","Amber Valley","E07000032",2020-07-09,1,"East Midlands","England",1,"Amber Valley"
"379","Amber Valley","E07000032",2020-07-08,1,"East Midlands","England",1,"Amber Valley"
"380","Amber Valley","E07000032",2020-07-07,2,"East Midlands","England",2,"Amber Valley"
"381","Amber Valley","E07000032",2020-07-06,0,"East Midlands","England",0,"Amber Valley"
"382","Amber Valley","E07000032",2020-07-05,0,"East Midlands","England",0,"Amber Valley"
"383","Amber Valley","E07000032",2020-07-04,1,"East Midlands","England",1,"Amber Valley"
"384","Amber Valley","E07000032",2020-07-03,1,"East Midlands","England",1,"Amber Valley"
"385","Amber Valley","E07000032",2020-07-02,1,"East Midlands","England",1,"Amber Valley"
"386","Amber Valley","E07000032",2020-07-01,1,"East Midlands","England",1,"Amber Valley"
"387","Amber Valley","E07000032",2020-06-30,0,"East Midlands","England",0,"Amber Valley"
"388","Amber Valley","E07000032",2020-06-29,0,"East Midlands","England",0,"Amber Valley"
"389","Amber Valley","E07000032",2020-06-28,0,"East Midlands","England",0,"Amber Valley"
"390","Amber Valley","E07000032",2020-06-27,1,"East Midlands","England",1,"Amber Valley"
"391","Amber Valley","E07000032",2020-06-26,1,"East Midlands","England",1,"Amber Valley"
"392","Amber Valley","E07000032",2020-06-25,1,"East Midlands","England",1,"Amber Valley"
"393","Amber Valley","E07000032",2020-06-24,1,"East Midlands","England",1,"Amber Valley"
"394","Amber Valley","E07000032",2020-06-23,2,"East Midlands","England",2,"Amber Valley"
"395","Amber Valley","E07000032",2020-06-22,0,"East Midlands","England",0,"Amber Valley"
"396","Amber Valley","E07000032",2020-06-21,0,"East Midlands","England",0,"Amber Valley"
"397","Amber Valley","E07000032",2020-06-20,1,"East Midlands","England",1,"Amber Valley"
"398","Amber Valley","E07000032",2020-06-19,2,"East Midlands","England",2,"Amber Valley"
"399","Amber Valley","E07000032",2020-06-18,1,"East Midlands","England",1,"Amber Valley"
"400","Amber Valley","E07000032",2020-06-17,3,"East Midlands","England",3,"Amber Valley"
"401","Amber Valley","E07000032",2020-06-16,1,"East Midlands","England",1,"Amber Valley"
"402","Amber Valley","E07000032",2020-06-15,2,"East Midlands","England",2,"Amber Valley"
"403","Amber Valley","E07000032",2020-06-14,3,"East Midlands","England",3,"Amber Valley"
"404","Amber Valley","E07000032",2020-06-13,3,"East Midlands","England",3,"Amber Valley"
"405","Amber Valley","E07000032",2020-06-12,0,"East Midlands","England",0,"Amber Valley"
"406","Amber Valley","E07000032",2020-06-11,1,"East Midlands","England",1,"Amber Valley"
"407","Amber Valley","E07000032",2020-06-10,0,"East Midlands","England",0,"Amber Valley"
"408","Amber Valley","E07000032",2020-06-09,1,"East Midlands","England",1,"Amber Valley"
"409","Amber Valley","E07000032",2020-06-08,2,"East Midlands","England",2,"Amber Valley"
"410","Amber Valley","E07000032",2020-06-07,1,"East Midlands","England",1,"Amber Valley"
"411","Amber Valley","E07000032",2020-06-06,1,"East Midlands","England",1,"Amber Valley"
"412","Amber Valley","E07000032",2020-06-05,4,"East Midlands","England",4,"Amber Valley"
"413","Amber Valley","E07000032",2020-06-04,2,"East Midlands","England",2,"Amber Valley"
"414","Amber Valley","E07000032",2020-06-03,4,"East Midlands","England",4,"Amber Valley"
"415","Amber Valley","E07000032",2020-06-02,3,"East Midlands","England",3,"Amber Valley"
"416","Amber Valley","E07000032",2020-06-01,13,"East Midlands","England",13,"Amber Valley"
"417","Amber Valley","E07000032",2020-05-31,7,"East Midlands","England",7,"Amber Valley"
"418","Amber Valley","E07000032",2020-05-30,5,"East Midlands","England",5,"Amber Valley"
"419","Amber Valley","E07000032",2020-05-29,2,"East Midlands","England",2,"Amber Valley"
"420","Amber Valley","E07000032",2020-05-28,5,"East Midlands","England",5,"Amber Valley"
"421","Amber Valley","E07000032",2020-05-27,4,"East Midlands","England",4,"Amber Valley"
"422","Amber Valley","E07000032",2020-05-26,3,"East Midlands","England",3,"Amber Valley"
"423","Amber Valley","E07000032",2020-05-25,3,"East Midlands","England",3,"Amber Valley"
"424","Amber Valley","E07000032",2020-05-24,3,"East Midlands","England",3,"Amber Valley"
"425","Amber Valley","E07000032",2020-05-23,2,"East Midlands","England",2,"Amber Valley"
"426","Amber Valley","E07000032",2020-05-22,6,"East Midlands","England",6,"Amber Valley"
"427","Amber Valley","E07000032",2020-05-21,2,"East Midlands","England",2,"Amber Valley"
"428","Amber Valley","E07000032",2020-05-20,8,"East Midlands","England",8,"Amber Valley"
"429","Amber Valley","E07000032",2020-05-19,5,"East Midlands","England",5,"Amber Valley"
"430","Amber Valley","E07000032",2020-05-18,10,"East Midlands","England",10,"Amber Valley"
"431","Amber Valley","E07000032",2020-05-17,4,"East Midlands","England",4,"Amber Valley"
"432","Amber Valley","E07000032",2020-05-16,3,"East Midlands","England",3,"Amber Valley"
"433","Amber Valley","E07000032",2020-05-15,4,"East Midlands","England",4,"Amber Valley"
"434","Amber Valley","E07000032",2020-05-14,6,"East Midlands","England",6,"Amber Valley"
"435","Amber Valley","E07000032",2020-05-13,4,"East Midlands","England",4,"Amber Valley"
"436","Amber Valley","E07000032",2020-05-12,3,"East Midlands","England",3,"Amber Valley"
"437","Amber Valley","E07000032",2020-05-11,6,"East Midlands","England",6,"Amber Valley"
"438","Amber Valley","E07000032",2020-05-10,9,"East Midlands","England",9,"Amber Valley"
"439","Amber Valley","E07000032",2020-05-09,3,"East Midlands","England",3,"Amber Valley"
"440","Amber Valley","E07000032",2020-05-08,13,"East Midlands","England",13,"Amber Valley"
"441","Amber Valley","E07000032",2020-05-07,10,"East Midlands","England",10,"Amber Valley"
"442","Amber Valley","E07000032",2020-05-06,15,"East Midlands","England",15,"Amber Valley"
"443","Amber Valley","E07000032",2020-05-05,7,"East Midlands","England",7,"Amber Valley"
"444","Amber Valley","E07000032",2020-05-04,12,"East Midlands","England",12,"Amber Valley"
"445","Amber Valley","E07000032",2020-05-03,2,"East Midlands","England",2,"Amber Valley"
"446","Amber Valley","E07000032",2020-05-02,4,"East Midlands","England",4,"Amber Valley"
"447","Amber Valley","E07000032",2020-05-01,7,"East Midlands","England",7,"Amber Valley"
"448","Amber Valley","E07000032",2020-04-30,3,"East Midlands","England",3,"Amber Valley"
"449","Amber Valley","E07000032",2020-04-29,6,"East Midlands","England",6,"Amber Valley"
"450","Amber Valley","E07000032",2020-04-28,8,"East Midlands","England",8,"Amber Valley"
"451","Amber Valley","E07000032",2020-04-27,5,"East Midlands","England",5,"Amber Valley"
"452","Amber Valley","E07000032",2020-04-26,7,"East Midlands","England",7,"Amber Valley"
"453","Amber Valley","E07000032",2020-04-25,11,"East Midlands","England",11,"Amber Valley"
"454","Amber Valley","E07000032",2020-04-24,3,"East Midlands","England",3,"Amber Valley"
"455","Amber Valley","E07000032",2020-04-23,11,"East Midlands","England",11,"Amber Valley"
"456","Amber Valley","E07000032",2020-04-22,12,"East Midlands","England",12,"Amber Valley"
"457","Amber Valley","E07000032",2020-04-21,6,"East Midlands","England",6,"Amber Valley"
"458","Amber Valley","E07000032",2020-04-20,5,"East Midlands","England",5,"Amber Valley"
"459","Amber Valley","E07000032",2020-04-19,5,"East Midlands","England",5,"Amber Valley"
"460","Amber Valley","E07000032",2020-04-18,0,"East Midlands","England",0,"Amber Valley"
"461","Amber Valley","E07000032",2020-04-17,4,"East Midlands","England",4,"Amber Valley"
"462","Amber Valley","E07000032",2020-04-16,3,"East Midlands","England",3,"Amber Valley"
"463","Amber Valley","E07000032",2020-04-15,7,"East Midlands","England",7,"Amber Valley"
"464","Amber Valley","E07000032",2020-04-14,3,"East Midlands","England",3,"Amber Valley"
"465","Amber Valley","E07000032",2020-04-13,3,"East Midlands","England",3,"Amber Valley"
"466","Amber Valley","E07000032",2020-04-12,7,"East Midlands","England",7,"Amber Valley"
"467","Amber Valley","E07000032",2020-04-11,1,"East Midlands","England",1,"Amber Valley"
"468","Amber Valley","E07000032",2020-04-10,2,"East Midlands","England",2,"Amber Valley"
"469","Amber Valley","E07000032",2020-04-09,3,"East Midlands","England",3,"Amber Valley"
"470","Amber Valley","E07000032",2020-04-08,5,"East Midlands","England",5,"Amber Valley"
"471","Amber Valley","E07000032",2020-04-07,2,"East Midlands","England",2,"Amber Valley"
"472","Amber Valley","E07000032",2020-04-06,4,"East Midlands","England",4,"Amber Valley"
"473","Amber Valley","E07000032",2020-04-05,1,"East Midlands","England",1,"Amber Valley"
"474","Amber Valley","E07000032",2020-04-04,2,"East Midlands","England",2,"Amber Valley"
"475","Amber Valley","E07000032",2020-04-03,4,"East Midlands","England",4,"Amber Valley"
"476","Amber Valley","E07000032",2020-04-02,7,"East Midlands","England",7,"Amber Valley"
"477","Amber Valley","E07000032",2020-04-01,1,"East Midlands","England",1,"Amber Valley"
"478","Amber Valley","E07000032",2020-03-31,8,"East Midlands","England",8,"Amber Valley"
"479","Amber Valley","E07000032",2020-03-30,3,"East Midlands","England",3,"Amber Valley"
"480","Amber Valley","E07000032",2020-03-29,4,"East Midlands","England",4,"Amber Valley"
"481","Amber Valley","E07000032",2020-03-28,4,"East Midlands","England",4,"Amber Valley"
"482","Amber Valley","E07000032",2020-03-27,5,"East Midlands","England",5,"Amber Valley"
"483","Amber Valley","E07000032",2020-03-26,2,"East Midlands","England",2,"Amber Valley"
"484","Amber Valley","E07000032",2020-03-25,2,"East Midlands","England",2,"Amber Valley"
"485","Amber Valley","E07000032",2020-03-24,4,"East Midlands","England",4,"Amber Valley"
"486","Amber Valley","E07000032",2020-03-23,1,"East Midlands","England",1,"Amber Valley"
"487","Amber Valley","E07000032",2020-03-22,5,"East Midlands","England",5,"Amber Valley"
"488","Amber Valley","E07000032",2020-03-21,4,"East Midlands","England",4,"Amber Valley"
"489","Amber Valley","E07000032",2020-03-20,1,"East Midlands","England",1,"Amber Valley"
"490","Amber Valley","E07000032",2020-03-19,1,"East Midlands","England",1,"Amber Valley"
"491","Amber Valley","E07000032",2020-03-18,1,"East Midlands","England",1,"Amber Valley"
"492","Amber Valley","E07000032",2020-03-17,1,"East Midlands","England",1,"Amber Valley"
"493","Amber Valley","E07000032",2020-03-16,2,"East Midlands","England",2,"Amber Valley"
"494","Amber Valley","E07000032",2020-03-15,3,"East Midlands","England",3,"Amber Valley"
"495","Amber Valley","E07000032",2020-03-14,2,"East Midlands","England",2,"Amber Valley"
"496","Amber Valley","E07000032",2020-03-13,3,"East Midlands","England",3,"Amber Valley"
"497","Amber Valley","E07000032",2020-03-12,1,"East Midlands","England",1,"Amber Valley"
"498","Angus","S12000041",2020-08-15,0,"Scotland","Scotland",0,"Angus"
"499","Angus","S12000041",2020-08-14,0,"Scotland","Scotland",0,"Angus"
"500","Angus","S12000041",2020-08-13,0,"Scotland","Scotland",0,"Angus"
"501","Angus","S12000041",2020-08-12,0,"Scotland","Scotland",0,"Angus"
"502","Angus","S12000041",2020-08-11,1,"Scotland","Scotland",1,"Angus"
"503","Angus","S12000041",2020-08-10,2,"Scotland","Scotland",2,"Angus"
"504","Angus","S12000041",2020-08-09,1,"Scotland","Scotland",1,"Angus"
"505","Angus","S12000041",2020-08-08,0,"Scotland","Scotland",0,"Angus"
"506","Angus","S12000041",2020-08-07,1,"Scotland","Scotland",1,"Angus"
"507","Angus","S12000041",2020-08-06,2,"Scotland","Scotland",2,"Angus"
"508","Angus","S12000041",2020-08-05,0,"Scotland","Scotland",0,"Angus"
"509","Angus","S12000041",2020-08-04,2,"Scotland","Scotland",2,"Angus"
"510","Angus","S12000041",2020-08-03,0,"Scotland","Scotland",0,"Angus"
"511","Angus","S12000041",2020-08-02,0,"Scotland","Scotland",0,"Angus"
"512","Angus","S12000041",2020-08-01,0,"Scotland","Scotland",0,"Angus"
"513","Angus","S12000041",2020-07-31,0,"Scotland","Scotland",0,"Angus"
"514","Angus","S12000041",2020-07-30,0,"Scotland","Scotland",0,"Angus"
"515","Angus","S12000041",2020-07-29,0,"Scotland","Scotland",0,"Angus"
"516","Angus","S12000041",2020-07-28,1,"Scotland","Scotland",1,"Angus"
