"","date","division_local_name","win7_stay_at_home","win7_school_close","win7_childcare_close","win7_office_close","win7_shop_close","win7_restaurant_close","win7_bar_close","win7_entertainment_close","win7_cultural_close","win7_worship_close","win7_sports_indoor_close","win7_sports_outdoor_close","win7_gathering_inside_10lower","win7_gathering_outside_10lower","win7_gathering_inside_10over","win7_gathering_outside_10over","win7_wear_mask"
"1642","2020-06-10","Pernambuco",0,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1
"1643","2020-06-10","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"1644","2020-06-10","Sergipe",1,1,1,0,0,0.5,0.5,1,0.5,1,0.5,0,0,0,1,1,1
"1645","2020-06-10","Bahia",1,1,1,0,0,0.5,0.5,1,0.5,1,0.5,0,0,0,1,1,1
"1646","2020-06-10","Minas Gerais",0,1,1,0,0,0,1,1,0.5,0,0.5,0,0,0,1,1,1
"1647","2020-06-10","Espírito Santo",0,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1648","2020-06-10","Rio de Janeiro",0.5,1,1,0,0,0,1,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1649","2020-06-10","São Paulo",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1650","2020-06-10","Paraná",1,1,1,0,0,0,0.5,1,1,0,0.5,0,0,0,1,1,0.5
"1651","2020-06-10","Santa Catarina",0,1,1,0,0,0,1,1,1,0,0.5,0,0,0,1,1,0.5
"1652","2020-06-10","Rio Grande do Sul",0,1,1,0,0,0,1,1,0.5,0.5,0.5,0,0,0,1,1,1
"1653","2020-06-10","MatoGrosso do Sul",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1654","2020-06-10","MatoGrosso",1,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1655","2020-06-10","Goiás",0,1,1,0,0,0.5,0.5,1,0.5,0.5,0.5,0,1,1,1,1,0.5
"1656","2020-06-10","Distrito Federal",1,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1657","2020-06-11","Amazonas",0,1,1,0,0,0.5,1,1,0.5,0,0.5,0,0,0,1,1,0.5
"1658","2020-06-11","Roraima",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1659","2020-06-11","Pará",0,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,1,1,1
"1660","2020-06-11","Amapá",0,1,1,0,0,0.5,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1
"1661","2020-06-11","Tocantins",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1662","2020-06-11","Maranhão",0,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,1,1,1,1,0.5
"1663","2020-06-11","Ceará",0,1,1,0,0,0,0.5,0.5,0.5,0,0.5,0,0,0,0,0,0.5
"1664","2020-06-11","Rio Grande do Norte",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1665","2020-06-11","Paraíba",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1666","2020-06-11","Pernambuco",0,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1
"1667","2020-06-11","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"1668","2020-06-11","Sergipe",1,1,1,0,0,0.5,0.5,1,0.5,1,0.5,0,0,0,1,1,1
"1669","2020-06-11","Bahia",1,1,1,0,0,0.5,0.5,1,0.5,1,0.5,0,0,0,1,1,1
"1670","2020-06-11","Minas Gerais",0,1,1,0,0,0,1,1,0.5,0,0.5,0,0,0,1,1,1
"1671","2020-06-11","Espírito Santo",0,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1672","2020-06-11","Rio de Janeiro",0.5,1,1,0,0,0,1,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1673","2020-06-11","São Paulo",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1674","2020-06-11","Paraná",1,1,1,0,0,0,0.5,1,1,0,0.5,0,0,0,1,1,0.5
"1675","2020-06-11","Santa Catarina",0,1,1,0,0,0,1,1,1,0,0.5,0,0,0,1,1,0.5
"1676","2020-06-11","Rio Grande do Sul",0,1,1,0,0,0,1,1,0.5,0.5,0.5,0,0,0,1,1,1
"1677","2020-06-11","MatoGrosso do Sul",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1678","2020-06-11","MatoGrosso",1,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1679","2020-06-11","Goiás",0,1,1,0,0,0.5,0.5,1,0.5,0.5,0.5,0,1,1,1,1,0.5
"1680","2020-06-11","Distrito Federal",1,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1681","2020-06-12","Amazonas",0,1,1,0,0,0.5,1,1,0.5,0,0.5,0,0,0,1,1,0.5
"1682","2020-06-12","Roraima",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1683","2020-06-12","Pará",0,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,1,1,1
"1684","2020-06-12","Amapá",0,1,1,0,0,0.5,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1
"1685","2020-06-12","Tocantins",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1686","2020-06-12","Maranhão",0,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,1,1,1,1,0.5
"1687","2020-06-12","Ceará",0,1,1,0,0,0,0.5,0.5,0.5,0,0.5,0,0,0,0,0,0.5
"1688","2020-06-12","Rio Grande do Norte",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1689","2020-06-12","Paraíba",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1690","2020-06-12","Pernambuco",0,1,1,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1
"1691","2020-06-12","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"1692","2020-06-12","Sergipe",1,1,1,0,0,0.5,0.5,1,0.5,1,0.5,0,0,0,1,1,1
"1693","2020-06-12","Bahia",1,1,1,0,0,0.5,0.5,1,0.5,1,0.5,0,0,0,1,1,1
"1694","2020-06-12","Minas Gerais",0,1,1,0,0,0,1,1,0.5,0,0.5,0,0,0,1,1,1
"1695","2020-06-12","Espírito Santo",0,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1696","2020-06-12","Rio de Janeiro",0.5,1,1,0,0,0,1,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1697","2020-06-12","São Paulo",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1698","2020-06-12","Paraná",1,1,1,0,0,0,0.5,1,1,0,0.5,0,0,0,1,1,0.5
"1699","2020-06-12","Santa Catarina",0,1,1,0,0,0,1,1,1,0,0.5,0,0,0,1,1,0.5
"1700","2020-06-12","Rio Grande do Sul",0,1,1,0,0,0,1,1,0.5,0.5,0.5,0,0,0,1,1,1
"1701","2020-06-12","MatoGrosso do Sul",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1702","2020-06-12","MatoGrosso",1,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1703","2020-06-12","Goiás",0,1,1,0,0,0.5,0.5,1,0.5,0.5,0.5,0,1,1,1,1,0.5
"1704","2020-06-12","Distrito Federal",1,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1705","2020-06-13","Amazonas",0,1,1,0,0,0.5,1,1,0.5,0,0.5,0,0,0,1,1,0.5
"1706","2020-06-13","Roraima",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1707","2020-06-13","Pará",0,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,1,1,1
"1708","2020-06-13","Amapá",0,1,1,0,0,0.5,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1
"1709","2020-06-13","Tocantins",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1710","2020-06-13","Maranhão",0,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,1,1,1,1,0.5
"1711","2020-06-13","Ceará",0,1,1,0,0,0,0.5,0.5,0.5,0,0.5,0,0,0,0,0,0.5
"1712","2020-06-13","Rio Grande do Norte",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1713","2020-06-13","Paraíba",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1714","2020-06-13","Pernambuco",0,1,1,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1
"1715","2020-06-13","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"1716","2020-06-13","Sergipe",1,1,1,0,0,0.5,0.5,1,0.5,1,0.5,0,0,0,1,1,1
"1717","2020-06-13","Bahia",1,1,1,0,0,0.5,0.5,1,0.5,1,0.5,0,0,0,1,1,1
"1718","2020-06-13","Minas Gerais",0,1,1,0,0,0,1,1,0.5,0,0.5,0,0,0,1,1,1
"1719","2020-06-13","Espírito Santo",0,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1720","2020-06-13","Rio de Janeiro",0.5,1,1,0,0,0,1,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1721","2020-06-13","São Paulo",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1722","2020-06-13","Paraná",1,1,1,0,0,0,0.5,1,1,0,0.5,0,0,0,1,1,0.5
"1723","2020-06-13","Santa Catarina",0,1,1,0,0,0,1,1,1,0,0.5,0,0,0,1,1,0.5
"1724","2020-06-13","Rio Grande do Sul",0,1,1,0,0,0,1,1,0.5,0.5,0.5,0,0,0,1,1,1
"1725","2020-06-13","MatoGrosso do Sul",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1726","2020-06-13","MatoGrosso",1,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1727","2020-06-13","Goiás",0,1,1,0,0,0.5,0.5,1,0.5,0.5,0.5,0,1,1,1,1,0.5
"1728","2020-06-13","Distrito Federal",1,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1729","2020-06-14","Amazonas",0,1,1,0,0,0.5,1,1,0.5,0,0.5,0,0,0,1,1,0.5
"1730","2020-06-14","Roraima",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1731","2020-06-14","Pará",0,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,1,1,1
"1732","2020-06-14","Amapá",0,1,1,0,0,0.5,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1
"1733","2020-06-14","Tocantins",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1734","2020-06-14","Maranhão",0,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,1,1,1,1,0.5
"1735","2020-06-14","Ceará",0,1,1,0,0,0,0.5,0.5,0.5,0,0.5,0,0,0,0,0,0.5
"1736","2020-06-14","Rio Grande do Norte",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1737","2020-06-14","Paraíba",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1738","2020-06-14","Pernambuco",0,1,1,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1
"1739","2020-06-14","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"1740","2020-06-14","Sergipe",1,1,1,0,0,0.5,0.5,1,0.5,1,0.5,0,0,0,1,1,1
"1741","2020-06-14","Bahia",1,1,1,0,0,0.5,0.5,1,0.5,1,0.5,0,0,0,1,1,1
"1742","2020-06-14","Minas Gerais",0,1,1,0,0,0,1,1,0.5,0,0.5,0,0,0,1,1,1
"1743","2020-06-14","Espírito Santo",0,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1744","2020-06-14","Rio de Janeiro",0.5,1,1,0,0,0,1,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1745","2020-06-14","São Paulo",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1746","2020-06-14","Paraná",1,1,1,0,0,0,0.5,1,1,0,0.5,0,0,0,1,1,0.5
"1747","2020-06-14","Santa Catarina",0,1,1,0,0,0,1,1,1,0,0.5,0,0,0,1,1,0.5
"1748","2020-06-14","Rio Grande do Sul",0,1,1,0,0,0,1,1,0.5,0.5,0.5,0,0,0,1,1,1
"1749","2020-06-14","MatoGrosso do Sul",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1750","2020-06-14","MatoGrosso",1,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1751","2020-06-14","Goiás",0,1,1,0,0,0.5,0.5,1,0.5,0.5,0.5,0,1,1,1,1,0.5
"1752","2020-06-14","Distrito Federal",1,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1753","2020-06-15","Amazonas",0,1,1,0,0,0.5,1,1,0.5,0,0.5,0,0,0,1,1,0.5
"1754","2020-06-15","Roraima",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1755","2020-06-15","Pará",0,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,1,1,1
"1756","2020-06-15","Amapá",0,1,1,0,0,0.5,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1
"1757","2020-06-15","Tocantins",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1758","2020-06-15","Maranhão",0,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,1,1,1,1,0.5
"1759","2020-06-15","Ceará",0,1,1,0,0,0,0.5,0.5,0.5,0,0.5,0,0,0,0,0,0.5
"1760","2020-06-15","Rio Grande do Norte",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1761","2020-06-15","Paraíba",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1762","2020-06-15","Pernambuco",0,1,1,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1
"1763","2020-06-15","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"1764","2020-06-15","Sergipe",1,1,1,0,0,0.5,0.5,1,0.5,1,0.5,0,0,0,1,1,1
"1765","2020-06-15","Bahia",1,1,1,0,0,0.5,0.5,1,0.5,1,0.5,0,0,0,1,1,1
"1766","2020-06-15","Minas Gerais",0,1,1,0,0,0,1,1,0.5,0,0.5,0,0,0,1,1,1
"1767","2020-06-15","Espírito Santo",0,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1768","2020-06-15","Rio de Janeiro",0.5,1,1,0,0,0,1,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1769","2020-06-15","São Paulo",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1770","2020-06-15","Paraná",1,1,1,0,0,0,0.5,1,1,0,0.5,0,0,0,1,1,0.5
"1771","2020-06-15","Santa Catarina",0,1,1,0,0,0,1,1,1,0,0.5,0,0,0,1,1,0.5
"1772","2020-06-15","Rio Grande do Sul",0,1,1,0,0,0,1,1,0.5,0.5,0.5,0,0,0,1,1,1
"1773","2020-06-15","MatoGrosso do Sul",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1774","2020-06-15","MatoGrosso",1,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1775","2020-06-15","Goiás",0,1,1,0,0,0.5,0.5,1,0.5,0.5,0.5,0,1,1,1,1,0.5
"1776","2020-06-15","Distrito Federal",1,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1777","2020-06-16","Amazonas",0,1,1,0,0,0.5,1,1,0.5,0,0.5,0,0,0,1,1,0.5
"1778","2020-06-16","Roraima",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1779","2020-06-16","Pará",0,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,1,1,1
"1780","2020-06-16","Amapá",0,1,1,0,0,0.5,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1
"1781","2020-06-16","Tocantins",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1782","2020-06-16","Maranhão",0,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,1,1,1,1,0.5
"1783","2020-06-16","Ceará",0,1,1,0,0,0,0.5,0.5,0.5,0,0.5,0,0,0,0,0,0.5
"1784","2020-06-16","Rio Grande do Norte",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1785","2020-06-16","Paraíba",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1786","2020-06-16","Pernambuco",0,1,1,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1
"1787","2020-06-16","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"1788","2020-06-16","Sergipe",1,1,1,0,0,0.5,0.5,1,0.5,1,0.5,0,0,0,1,1,1
"1789","2020-06-16","Bahia",1,1,1,0,0,0.5,0.5,1,0.5,1,0.5,0,0,0,1,1,1
"1790","2020-06-16","Minas Gerais",0,1,1,0,0,0,1,1,0.5,0,0.5,0,0,0,1,1,1
"1791","2020-06-16","Espírito Santo",0,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1792","2020-06-16","Rio de Janeiro",0.5,1,1,0,0,0,1,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1793","2020-06-16","São Paulo",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1794","2020-06-16","Paraná",1,1,1,0,0,0,0.5,1,1,0,0.5,0,0,0,1,1,0.5
"1795","2020-06-16","Santa Catarina",0,1,1,0,0,0,1,1,1,0,0.5,0,0,0,1,1,0.5
"1796","2020-06-16","Rio Grande do Sul",0,1,1,0,0,0,1,1,0.5,0.5,0.5,0,0,0,1,1,1
"1797","2020-06-16","MatoGrosso do Sul",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1798","2020-06-16","MatoGrosso",1,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1799","2020-06-16","Goiás",0,1,1,0,0,0.5,0.5,1,0.5,0.5,0.5,0,1,1,1,1,0.5
"1800","2020-06-16","Distrito Federal",1,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1801","2020-06-17","Amazonas",0,1,1,0,0,0.5,1,1,0.5,0,0.5,0,0,0,1,1,0.5
"1802","2020-06-17","Roraima",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1803","2020-06-17","Pará",0,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,1,1,1
"1804","2020-06-17","Amapá",0,1,1,0,0,0.5,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1
"1805","2020-06-17","Tocantins",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1806","2020-06-17","Maranhão",0,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,1,1,1,1,0.5
"1807","2020-06-17","Ceará",0,1,1,0,0,0,0.5,0.5,0.5,0,0.5,0,0,0,0,0,0.5
"1808","2020-06-17","Rio Grande do Norte",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1809","2020-06-17","Paraíba",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1810","2020-06-17","Pernambuco",0,1,1,0,0,0.5,1,1,0.5,1,0.5,0,1,1,1,1,1
"1811","2020-06-17","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"1812","2020-06-17","Sergipe",1,1,1,0,0,0.5,0.5,1,0.5,1,0.5,0,0,0,1,1,1
"1813","2020-06-17","Bahia",1,1,1,0,0,0.5,0.5,1,0.5,1,0.5,0,0,0,1,1,1
"1814","2020-06-17","Minas Gerais",0,1,1,0,0,0,1,1,0.5,0,0.5,0,0,0,1,1,1
"1815","2020-06-17","Espírito Santo",0,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1816","2020-06-17","Rio de Janeiro",0.5,1,1,0,0,0,1,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1817","2020-06-17","São Paulo",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1818","2020-06-17","Paraná",1,1,1,0,0,0,0.5,1,1,0,0.5,0,0,0,1,1,0.5
"1819","2020-06-17","Santa Catarina",0,1,1,0,0,0,1,1,1,0,0.5,0,0,0,1,1,0.5
"1820","2020-06-17","Rio Grande do Sul",0,1,1,0,0,0,1,1,0.5,0.5,0.5,0,0,0,1,1,1
"1821","2020-06-17","MatoGrosso do Sul",1,1,1,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,1
"1822","2020-06-17","MatoGrosso",1,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1823","2020-06-17","Goiás",0,1,1,0,0,0.5,0.5,1,0.5,0.5,0.5,0,1,1,1,1,0.5
"1824","2020-06-17","Distrito Federal",1,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1825","2020-06-18","Amazonas",0,1,1,0,0,0.5,1,1,0.5,0,0.5,0,0,0,1,1,0.5
"1826","2020-06-18","Roraima",1,1,1,0,0,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0,0,1
"1827","2020-06-18","Pará",0,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,1,1,1
"1828","2020-06-18","Amapá",0,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1829","2020-06-18","Tocantins",1,1,1,0,0,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0,0,1
"1830","2020-06-18","Maranhão",0,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,1,1,1,1,0.5
"1831","2020-06-18","Ceará",0,1,1,0,0,0,0.5,0.5,0.5,0,0.5,0,0,0,0,0,0.5
"1832","2020-06-18","Rio Grande do Norte",1,1,1,0,0,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0,0,1
"1833","2020-06-18","Paraíba",1,1,1,0,0,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0,0,1
"1834","2020-06-18","Pernambuco",0,1,1,0,0,0.5,1,1,0.5,1,0.5,0,1,1,1,1,1
"1835","2020-06-18","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"1836","2020-06-18","Sergipe",1,1,1,0,0,0.5,0.5,1,0.5,1,0.5,0,0,0,1,1,1
"1837","2020-06-18","Bahia",1,1,1,0,0,0.5,0.5,1,0.5,1,0.5,0,0,0,1,1,1
"1838","2020-06-18","Minas Gerais",0,1,1,0,0,0,1,1,0.5,0,0.5,0,0,0,1,1,1
"1839","2020-06-18","Espírito Santo",0,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1840","2020-06-18","Rio de Janeiro",0.5,1,1,0,0,0,1,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1841","2020-06-18","São Paulo",1,1,1,0,0,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0,0,1
"1842","2020-06-18","Paraná",1,1,1,0,0,0,0.5,1,1,0,0.5,0,0,0,1,1,0.5
"1843","2020-06-18","Santa Catarina",0,1,1,0,0,0,1,1,1,0,0.5,0,0,0,1,1,0.5
"1844","2020-06-18","Rio Grande do Sul",0,1,1,0,0,0,1,1,0.5,0.5,0.5,0,0,0,1,1,1
"1845","2020-06-18","MatoGrosso do Sul",1,1,1,0,0,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0,0,1
"1846","2020-06-18","MatoGrosso",1,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1847","2020-06-18","Goiás",0,1,1,0,0,0.5,0.5,1,0.5,0.5,0.5,0,1,1,1,1,0.5
"1848","2020-06-18","Distrito Federal",1,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1849","2020-06-19","Amazonas",0,1,1,0,0,0.5,1,1,0.5,0,0.5,0,0,0,1,1,0.5
"1850","2020-06-19","Roraima",1,1,1,0,0,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0,0,1
"1851","2020-06-19","Pará",0,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,1,1,1
"1852","2020-06-19","Amapá",0,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1853","2020-06-19","Tocantins",1,1,1,0,0,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0,0,1
"1854","2020-06-19","Maranhão",0,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,1,1,1,1,0.5
"1855","2020-06-19","Ceará",0,1,1,0,0,0,0.5,0.5,0.5,0,0.5,0,0,0,0,0,0.5
"1856","2020-06-19","Rio Grande do Norte",1,1,1,0,0,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0,0,1
"1857","2020-06-19","Paraíba",1,1,1,0,0,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0,0,1
"1858","2020-06-19","Pernambuco",0,1,1,0,0,0.5,1,1,0.5,1,0.5,0,1,1,1,1,1
"1859","2020-06-19","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"1860","2020-06-19","Sergipe",1,1,1,0,0,0.5,0.5,1,0.5,1,0.5,0,0,0,1,1,1
"1861","2020-06-19","Bahia",1,1,1,0,0,0.5,0.5,1,0.5,1,0.5,0,0,0,1,1,1
"1862","2020-06-19","Minas Gerais",0,1,1,0,0,0,1,1,0.5,0,0.5,0,0,0,1,1,1
"1863","2020-06-19","Espírito Santo",0,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1864","2020-06-19","Rio de Janeiro",0.5,1,1,0,0,0,1,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1865","2020-06-19","São Paulo",1,1,1,0,0,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0,0,1
"1866","2020-06-19","Paraná",1,1,1,0,0,0,0.5,1,1,0,0.5,0,0,0,1,1,0.5
"1867","2020-06-19","Santa Catarina",0,1,1,0,0,0,1,1,1,0,0.5,0,0,0,1,1,0.5
"1868","2020-06-19","Rio Grande do Sul",0,1,1,0,0,0,1,1,0.5,0.5,0.5,0,0,0,1,1,1
"1869","2020-06-19","MatoGrosso do Sul",1,1,1,0,0,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0,0,1
"1870","2020-06-19","MatoGrosso",1,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1871","2020-06-19","Goiás",0,1,1,0,0,0.5,0.5,1,0.5,0.5,0.5,0,1,1,1,1,0.5
"1872","2020-06-19","Distrito Federal",1,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1873","2020-06-20","Amazonas",0,1,1,0,0,0.5,1,1,0.5,0,0.5,0,0,0,1,1,0.5
